Date,AAPL,AC,COST,GOOG,TSLA,Adj Close
2016-01-15,-0.02401535886481465,-0.032035835276019275,-0.018213990551061876,-0.028360762589322852,-0.005771584676250496,-0.021599098001850003
2016-01-19,-0.004838752979904992,-0.02882564608428151,0.0005319560485110841,0.01056953218940948,-0.0013171814898143008,0.0005318215543925753
2016-01-20,0.0013445806568539442,-0.03004764795433057,-0.010965542489561275,-0.0047592531914435465,-0.02940598345394596,-0.011693855152413501
2016-01-21,-0.005061960223803896,0.024556043692063545,0.010482281448223718,0.011654310932803558,0.006391513633018819,0.005195438361131455
2016-01-22,0.05316678519483897,-0.005162276556666678,0.0220112483837811,0.026408596698388243,0.012901930307042342,0.020283701024494727
2016-01-25,-0.019522673247376998,-0.01593767523802747,-0.01893429132480695,-0.01872460090193595,-0.030461596504509303,-0.015637982053378963
2016-01-26,0.005530966942964177,-0.0007533437201285853,-0.015121588453911428,0.0019250641160952764,-0.014359893464118478,0.014144335590226431
2016-01-27,-0.06570669133754448,-0.019223429547146065,-0.005185138821762192,-0.018301922606542842,-0.028363311180212625,-0.010863483795639506
2016-01-28,0.00717177419571291,0.021521895718407347,0.012590348365415505,0.04424349058938892,0.00866696594809202,0.005528577205787588
2016-01-29,0.03454147835064969,0.018811207753817394,0.010227908857946888,0.016403051966534354,0.007907252180474389,0.0247602174153414
2016-02-01,-0.009348720194396476,-0.025110832351940893,0.0008606143496228125,0.012181153531209743,0.030020838930620908,-0.00044323658717015935
2016-02-02,-0.020221588496979637,-0.01325755023942854,-0.018181998801212296,0.01682180107692144,-0.07190002137704643,-0.018743090830274922
2016-02-03,0.019792434915526735,-0.00806151201620875,-0.012121167912753417,-0.049303561415306896,-0.05088083130264043,0.004992038934619414
2016-02-04,0.008034974075397994,-0.009675114530783624,-0.02331263063245459,-0.026054022977286873,0.010664105137480506,0.0015267325638141926
2016-02-05,-0.026708021244218894,-0.011332300876110146,0.004955247605690216,-0.03451928867894705,-0.07260598006471042,-0.018481246310869337
2016-02-08,0.010529685850343418,0.023320025357452145,0.02104309516444114,-0.001214216252372169,-0.08985239514773324,-0.014153935656373462
2016-02-09,-0.000210513219153996,-0.015063728487182959,0.006257778551003179,-0.006781572074946229,0.0017568447590106118,-0.0006636203533073592
2016-02-10,-0.007579721540710627,0.0,0.003456694946139649,0.008862951154028798,-0.03089374112383303,-0.00018895027740828407
2016-02-11,-0.006046457939472449,0.054117655356384464,-0.009456512119249139,-0.0014764303106826748,0.04733064290572564,-0.012301161792504733
2016-02-12,0.0030949397269692813,0.004464199091875232,0.01363778129862081,-0.0010393516214991516,0.0037881413094784655,0.019518049565855122
2016-02-16,0.02819455340330479,0.0055555777592155575,0.0030947116322335155,0.012602588471184006,0.027343852480015807,0.01651665412216241
2016-02-17,0.015314454036939429,0.03867426046541267,0.01207165918999542,0.025180866891352904,0.08706565860035376,0.01648043921048603
2016-02-18,-0.01895643491025878,0.001063649539594147,-0.01497603750867682,-0.015598472397831409,-0.011323158733693717,-0.004665713707027619
2016-02-19,-0.002285316442447227,-0.007084689591082882,0.00033675882582406835,0.005105080727056732,-0.0011392968371775059,-2.6032942938902792e-05
2016-02-22,0.008746212601536518,-0.0007132816609902726,0.009146023160223171,0.007918281635464597,0.06699479062990088,0.014454197186153817
2016-02-23,-0.022605145063638643,-0.0007141475119128993,0.0019987796459812746,-0.015018608028132152,-0.0029818286241705128,-0.012454371867771763
2016-02-24,0.014890546398440119,-0.005001748448706933,0.023343962415300457,0.00533164047060275,0.010101004393246793,0.004439786812972857
2016-02-25,0.006867969437899246,-0.008258444428945744,0.005524342607759136,0.008848356898087717,0.047094914915335684,0.011348275359951865
2016-02-26,0.0015502081792810873,-0.0014483904806906756,-0.03257497437976509,-0.0009634171732570973,0.015525816600528097,-0.0018701144822791393
2016-02-29,-0.002270245315335151,-0.009064429813216313,0.0023382959018183325,-0.010353628969515083,0.008353468768718342,-0.008120976341902342
2016-03-01,0.03971463219303417,0.013172226927398611,0.0032658845313953133,0.030153148802222196,-0.029073080259574557,0.023868791801894718
2016-03-02,0.0021884130619111986,-0.003972554258714456,0.01508117238661777,5.5723102246219014e-05,0.010678823954507921,0.004094308735004493
2016-03-03,0.007444159316445376,0.01015220776247272,-0.00778840481504417,-0.00894491690874799,0.039290607872446426,0.0034987406745825567
2016-03-04,0.014876832976192134,-0.003230321584696716,-0.004617707875871568,-0.0021476079402165116,0.02707681972740761,0.0033058923144386743
2016-03-07,-0.011066879424227904,0.004321269719737453,-0.018091302309577117,-0.02212716616849708,0.021140033080221166,0.0008850141950174084
2016-03-08,-0.0082459955511609,-0.009680825521233172,0.018762359943182982,-0.001711773814503048,-0.013103370952345483,-0.011240108649505087
2016-03-09,0.0008910276258058403,-0.014120342083220883,0.013911621994862955,0.016239878522480877,0.030207303417474796,0.0050523932937867055
2016-03-10,0.0004941544918815044,0.004774120559056572,-0.00117579381166788,0.010748051488350674,-0.01696052509474255,0.00015580493345068724
2016-03-11,0.010774165765080834,0.03362575939795365,-0.0010466716627581807,0.01964032394477444,0.011307091998520313,0.01639550053418848
2016-03-14,0.002542485794441829,0.008486539154708206,-0.0002619706077193751,0.005049453764863099,0.036867487272411736,-0.001260972921287129
2016-03-15,0.020093860000423236,-0.020336502656299382,0.009890498178165341,-0.0029569659724362207,0.014826854254383681,-0.0018369416879204792
2016-03-16,0.013290957473403253,-0.004295119857539276,-0.0007783058021922917,0.010654524386083164,0.01644223390939903,0.005600351545632654
2016-03-17,-0.0016040617403740853,0.003235253575569308,-0.0014279865457563767,0.00229589745274672,0.02005139734476491,0.006595236486620859
2016-03-18,0.0011343429983883269,0.009315678634612246,-0.004485347133611484,-0.0002439445597467449,0.028094340456043643,0.004405643688967897
2016-03-21,-9.441493661566103e-05,0.0,0.005158487447426419,0.006087276092120009,0.023975234953553137,0.0009855772666846896
2016-03-22,0.007648018021376934,-0.00212999027153582,-0.011108403425357016,-0.0018057470954757626,-0.01711979903690175,-0.000877387766836879
2016-03-23,-0.0055285676807294015,-0.017787261764478424,0.008408693764106356,-0.0036314168540670932,-0.04977800018235601,-0.006386031602501285
2016-03-24,-0.004334493704770237,0.0010865235971111442,-0.013549890037247492,-0.0037395466151189938,0.0232275906570083,-0.0003780702927851376
2016-03-28,-0.004542325322850038,0.009044969997950236,0.008188815905596725,-0.002407207344804596,0.011020873910291051,0.0005452554858313974
2016-03-29,0.023671761811520753,0.0,0.016964645015559165,0.015323171485140508,-0.0005646003647661324,0.008816651779288476
2016-03-30,0.0174587282408587,0.012549204999677155,0.015071558423471298,0.007733985641449781,-0.014078972960765879,0.004350315260639448
2016-03-31,-0.005202701954201916,-0.007790440938688192,-0.000126921105155553,-0.007434728082683306,0.012693337980441255,-0.00203975921756705
2016-04-01,0.009175246086680744,0.007851608430439194,0.004251622734189997,0.006658091812659972,0.03403399570678456,0.006330915127309877
2016-04-04,0.010273878646912982,0.009915010155106874,-0.0032857344820007572,-0.0061607126506477705,0.039563979070301736,-0.003208322345054082
2016-04-05,-0.011789189940930589,-0.0007012369671557384,-0.011031709647664423,-0.01004978674158652,0.03433343457363125,-0.010144492387214377
2016-04-06,0.010472707936887815,0.00035093463956270554,0.005000678016385374,0.010693975032501024,0.038947853163352475,0.010507619269939372
2016-04-07,-0.021809926390739864,0.006313415929997568,-0.03023566370338837,-0.007255030434090481,-0.030969800698537053,-0.011975786526205012
2016-04-08,0.0011057077096097156,0.0020913153610926383,-0.0024992796820836327,-0.0015264354377894085,-0.02772166475041915,0.0027865779152880243
2016-04-11,0.0033131533957049264,0.043130411041398586,-0.01714458321226142,-0.004126365438652302,-0.0005998457768249255,-0.0027397858070188352
2016-04-12,0.01302516138575971,0.007669280286917157,0.009862070360260322,0.009495958317656816,-0.008402652353309281,0.0096621337827838
2016-04-13,0.014487376667803975,0.01654553145606319,0.009035437473346564,0.011613653586731276,0.0270760454618868,0.01004013710204088
2016-04-14,0.0005356945840462313,-0.012695372912430947,-0.0031602534260074533,0.0019688531671346876,-0.010489893292484176,0.0001729273803483533
2016-04-15,-0.020071265591990017,0.0056049405703018085,0.011690544504940004,0.00770050230223962,0.010521694235412493,-0.0009842848497145784
2016-04-18,-0.021574969765907448,-0.0026229216476112427,0.0008487340087410811,0.010026371167523473,-0.002475334060495493,0.006541025289023228
2016-04-19,-0.005303463369635164,-0.007560936227025916,0.0024793704985826004,-0.01654042237391684,-0.02564203697895895,0.0030844851678346608
2016-04-20,0.002057739082509835,0.011262065103570196,-0.006116769642682041,-0.001671235452333053,0.010510619221744344,0.0007615448773992117
2016-04-21,-0.010827969282033001,-0.0062232932923491635,-0.00864219008186684,0.008596107039190226,-0.006720777009723511,-0.005194027008290192
2016-04-22,-0.002736585182558149,0.0,-0.009906439438790882,-0.053178629575284964,0.021990432529629622,4.785972478082989e-05
2016-04-25,-0.005677212034465584,-0.002636885373041742,0.010605613503239075,0.00609379282293232,-0.007605979610801672,-0.0018120458796383465
2016-04-26,-0.00694730724798176,0.011236078229372115,0.007194665728246896,-0.02075640461880357,0.007624509088934195,0.0018727515871905798
2016-04-27,-0.06257777670143216,-0.018300775155729254,-0.0024979358944949848,-0.003247992589314963,-0.008946136908751234,0.001649352800310755
2016-04-28,-0.030566473579741182,-0.0013316429579051103,-0.0021742977516192585,-0.020996291879035622,-0.014952135009967504,-0.009230768513682652
2016-04-29,-0.011494048330773055,0.015666702636595753,-0.021856432812571214,0.0028798751774390396,-0.028056989923414988,-0.005063088369821722
2016-05-02,-0.001067092380332535,-0.005579122987234064,0.01890195109839965,0.007503450517156507,0.004319697802968259,0.007809946463542827
2016-05-03,0.016446231864553074,-0.0026403664579347508,0.003180205628511512,-0.008378555042638514,-0.03920601056164674,-0.008676638198860664
2016-05-04,-0.010401268648914552,0.008934489119718725,0.0006604377155372543,0.004824074664836475,-0.04201105333661326,-0.005936889314214544
2016-05-05,-0.004059195609753097,-0.002295751941341795,-0.024222846703912393,0.008236280715660627,-0.04955961442777834,-0.0002390081258001331
2016-05-06,-0.005576726535695631,-0.00427348125347915,-0.009469753944095438,0.01381466149462085,0.016073354609201562,0.0031746390805036384
2016-05-09,0.0007547912311616223,-0.0009905220223908051,0.014682272616782122,0.0025031134693274115,-0.02796256243720341,0.0007534970439868616
2016-05-10,0.006789600392373529,0.006278953815877619,0.006528034068539412,0.014419972853525254,-0.0011008885097381071,0.012483643435067249
2016-05-11,-0.009741062644011866,-0.007225026299849113,-0.016315121502678775,-0.010910166987292302,0.0012937597581215154,-0.009561518078546327
2016-05-12,-0.02345682849616848,0.0023156954387522077,-0.002718548407094956,-0.002768080760718772,-0.00803978103371572,-0.0001694649071644072
2016-05-13,0.001992298968317874,0.00032995512399258686,-0.015131073849311893,-0.0034767645788859047,0.001592002938870074,-0.00847828902508041
2016-05-16,0.03711892135583028,0.004948947007091586,0.008927009566009891,0.00796254928227369,0.003275341382076302,0.009796652464963085
2016-05-17,-0.004154273420210353,-0.00919237918916782,-0.015020857535649412,-0.014319822284275752,-0.01742759842604591,-0.009411297455333645
2016-05-18,0.01144524082279963,-0.00033146571011732906,-0.01608667779595563,0.0005664006754892981,0.03180885470243422,0.00020517873267866804
2016-05-19,-0.003807211166048541,-0.009280672996497707,0.009979396664648643,-0.008929769688664657,0.01913147353519906,-0.003706707658226005
2016-05-20,0.010828133974179366,0.007360389733682693,-6.994098417500982e-05,0.013451013450577642,0.023558406194412074,0.006019504059596059
2016-05-23,0.012707245171535764,-0.0039855745998912395,-0.004765450901008217,-0.007749252260418005,-0.01843105074925866,-0.0020854589704891735
2016-05-24,0.015244218533082998,0.004668387935234719,0.003943309271284834,0.022506517713066776,0.007816075741021722,0.013681382686285826
2016-05-25,0.0175691332721839,-0.0023232481939927663,0.013817742614423256,0.007193513621640335,0.0076637497781955055,0.006974740643369559
2016-05-26,0.007930091841628961,-0.0033267591012385855,0.03576882308533569,-0.001585586927517979,0.02522997924071091,-0.00021044390350322129
2016-05-27,-0.000597497898347843,0.001001232280753328,-0.00420825849116091,0.011793573532327795,-0.00923954578720032,0.004286857336424754
2016-05-31,-0.0048831284232474514,-0.0013336633008910193,-0.002079401825874183,0.004176558849982248,0.0008518675345341453,-0.0010052630048559275
2016-06-01,-0.014019785405605334,-0.002003333306422106,0.02520637078193766,-0.0021339325240539164,-0.016440468601288782,0.0011350423274503196
2016-06-02,-0.007515480638051741,-0.005352968170608263,-0.006621922143436154,-0.005107947903337684,-0.0027327356754038856,0.0028246780734553223
2016-06-03,0.0020467109390722715,-0.005718057871423876,0.0013203476407113168,-0.011035045807180843,0.00013700139934802458,-0.002911814656949452
2016-06-06,0.007250789090460508,0.005074444177564974,0.003493191054362077,-0.008015648739867709,0.007717276207808599,0.004897281193053882
2016-06-07,0.004055486698196331,0.01178052254116424,0.0024962319734964655,0.00013958741749853232,0.05283668197567204,0.0012894462510633087
2016-06-08,-0.0009089448971971725,0.00532256194554015,0.0049140116262988975,0.01622831227660204,0.013686831518021192,0.0033095665337075086
2016-06-09,0.007176123859246486,-0.017537951228466575,0.004434172876558895,0.0004119126996497968,-0.026154878987485475,-0.0017177585589538413
2016-06-10,-0.008228609408955534,-0.006083225929036207,0.005322417543182523,-0.012586123629320656,-0.0460847232525351,-0.009175181182794367
2016-06-13,-0.01507659691763008,-0.030941830423337646,0.0005164564402533323,-0.0014595759604668634,-0.00420496739684062,-0.008115191387155773
2016-06-14,0.0012328547122655298,0.017894687484298677,0.00593741657743041,-0.00012521655347963456,-0.013356605490256634,-0.0017988851350955182
2016-06-15,-0.003283083991334812,-0.0013786723060281725,-0.006479379092383164,0.0009048799039865774,0.012746565418183309,-0.0018407128700851372
2016-06-16,0.004220527607204261,-0.0031068796006299415,0.010073567240466819,-0.01190668222571345,0.0010565546173815221,0.0031329906996742096
2016-06-17,-0.02275752261141306,0.018005693848380355,-0.0033883403684970004,-0.0262403001407715,-0.011288062840889457,-0.0032579654199809127
2016-06-20,-0.002412735624604423,0.0010205925858886022,0.0037845566463210467,0.0028769608422731796,0.019631474173017693,0.00580818525653326
2016-06-21,0.008517432573547312,-0.0023787517396876012,0.004601616249984675,0.0032145935000300607,-0.0004096198348979563,0.002712061607464289
2016-06-22,-0.003753708091906449,0.0013624406090193553,0.005851989198911944,0.002184102413716582,-0.10450341756812143,-0.0016515636618127383
2016-06-23,0.005756410977028059,0.012925135137405341,-0.006893569323698889,0.0063228607920498,-0.001322128315258908,0.01336407865930278
2016-06-24,-0.028095685924119262,-0.009738033907064847,-0.009361065825505,-0.03796990070166473,-0.016547827629193046,-0.035919799994431734
2016-06-27,-0.014561376581361585,-0.04204811955695609,-0.008357089108110394,-0.010307851399351198,0.027957518513328727,-0.01809650217612302
2016-06-28,0.01684057876298639,-0.0067256099877986975,0.00868688060857603,0.017627891348994895,0.016318349791359932,0.01777016508725926
2016-06-29,0.008654678665556359,0.004989358151041623,0.009511403691818021,0.005985020340116387,0.041627392999816326,0.017032672570028273
2016-06-30,0.012711895560670206,0.017021101688529106,-0.000254816321560547,0.011679348866765471,0.009943412480724279,0.013565044705922347
2016-07-01,0.0030335687340263817,0.02196647017570852,-0.005921785744194108,0.01027306089526836,0.019879378262587677,0.00194860235588723
2016-07-05,-0.00938571170068847,-0.001705803175835352,-0.005508919290098002,-0.006092517091422112,-0.011639738141737244,-0.006847477437932237
2016-07-06,0.005684747958835112,-0.0064935909124849145,0.004895221491259871,0.004057812353679413,0.002149711537805965,0.005352963242081676
2016-07-07,0.0042920047432348785,-0.00343984080913573,0.04929168741598189,-0.0034538216457785653,0.006994990541306256,-0.0008715778419239317
2016-07-08,0.007713312996340704,0.010010307913334238,0.010629037916914053,0.014769333600900492,0.0038899525017721537,0.015253349296718177
2016-07-11,0.003102919728927178,0.022898208562008193,0.007737459810551739,0.013406446693712937,0.036903805062947104,0.003408615474199461
2016-07-12,0.004537189464423497,0.02138309813775252,-0.0026396557318729696,0.007761264796494638,-0.0005783013468687592,0.007009293213798395
2016-07-13,-0.005646167296384008,-0.0026170269362236764,0.0030070917717770485,-0.0050788872204999835,-0.009436981531152133,0.00013476775533982632
2016-07-14,0.01982052908139398,-0.0006559407743353951,0.0009596719053315272,0.005537158423427169,-0.004493707690691684,0.00525920411762093
2016-07-15,-0.00010128569264733489,-0.006235592855526995,-0.0031750263726993966,-0.001525773056232027,-0.005100971389125797,-0.0009289473209127541
2016-07-18,0.010629634227091067,-0.0016511588795140586,0.0066102862564318965,0.01935122219751584,0.026542674288099866,0.002382294987840705
2016-07-19,0.0004007566205539437,0.003969493429734738,0.003640982358964928,0.0043337349150809334,-0.004375689688323026,-0.0014351736522938419
2016-07-20,0.0009011343438083408,0.0016474818090277399,-0.0004751332631001137,0.00573985230263907,0.013761894071912417,0.004270300173431885
2016-07-21,-0.0053020033262025645,-0.013815600649392135,-0.00589184783917851,-0.00345396351963978,-0.03441934896442955,-0.003612528916297486
2016-07-22,-0.007744310848741387,0.0006669661371194735,0.0025144303111881428,0.005564397852328984,0.0080272130645338,0.004553964713003289
2016-07-25,-0.013379289921799153,-0.0216666651176457,0.002985723362595394,-0.003998770652029027,0.03482249963460071,-0.0030114751244342264
2016-07-26,-0.006883070979632255,0.0047699968521210945,-0.0023811993744322635,-0.0018248173300511317,-0.002173785411705653,0.0003227842443460638
2016-07-27,0.06496354607383092,0.0037299416864846613,-0.00847419671946914,0.004536700948761352,-0.0044442402825445315,-0.0011985421207814095
2016-07-28,0.013501711189482624,0.008783824881419156,0.0012036936833790257,0.005581264461259394,0.0092782587991731,0.0016062090221755643
2016-07-29,-0.001246200699367539,0.0010047368165142512,0.0052299604601664385,0.030673865210592677,0.0181258915884297,0.0016313092573088106
2016-08-01,0.01765688820665945,-0.0030109851083202077,0.0020332479835303285,0.005320103319703229,-0.02035866545145193,-0.0012697872845152114
2016-08-02,-0.014804278758494993,-0.003691273911878845,-0.006326038301276982,-0.002341886853618136,-0.012216845667703868,-0.006361619481225378
2016-08-03,0.012538151666526165,-0.008083649010734328,-0.0022824399141823104,0.0027364380533096977,-0.006205976906180188,0.0031339432802557354
2016-08-04,0.006177387848762983,0.012224155136133286,0.0025884300075496025,-0.002030545009608531,0.02134724289646428,0.00021257188969192597
2016-08-05,0.015207534029333614,0.043945046043941005,0.006904930239311602,0.013750430482693421,-0.00251507260151429,0.008603496447961101
2016-08-08,0.008280553220505693,-0.0019279850297332368,-0.0017889562074003829,-0.0005880394205866057,-0.01682385523320451,-0.0009071655678379864
2016-08-09,0.004060357156425942,-0.020283332758381678,0.002747968367281972,0.003197912300417105,0.012911226187923619,0.0003897939364765346
2016-08-10,-0.0074443853824009976,0.0009857855638242263,0.005256498824040889,0.0005355343324202622,-0.014972973712197857,-0.0028646859974036376
2016-08-11,-0.0006481633950065069,-0.00656586754483568,-0.0024363965627915984,0.00021662703921587756,-0.003279367580152681,0.004734588012062169
2016-08-12,0.0023163380219488605,0.01123581307066357,0.006909680116002459,-0.0020768556143536676,0.003112321193226242,-0.0007960463737501922
2016-08-15,0.012016878903884587,0.022549191508604682,-0.0018339754587782808,-0.0009958287797926513,-8.864212814152506e-05,0.0027929092187690685
2016-08-16,-0.0009133124808538007,0.010546432435873054,-0.001896697112124368,-0.006773763948235922,-0.008776982760304364,-0.00547907701986905
2016-08-17,-0.0014626959195832567,0.0031624969806374192,-0.0026714918883539163,0.003564356979967487,-0.0016546746205348128,0.001868589648029051
2016-08-18,-0.0012819218248150133,-0.006935685244559453,-0.0012503520193273276,-0.0030900658121019164,0.001209501174802119,0.0021996173129046337
2016-08-19,0.0025669084954493826,-0.0009524898806247961,0.0016091801351154622,-0.0026752435126105034,0.006666333002271596,-0.0014402713809749113
2016-08-22,-0.00777231274774115,0.011121942797893025,-0.0004761006644063981,-0.004217114335148486,-0.009199968973795603,-0.000563323157221185
2016-08-23,0.003133187032104745,-0.0009428483910552954,-0.003453451346716041,-9.060616612011074e-05,0.00856766810594789,0.0019517694055308787
2016-08-24,-0.007533307593148186,-0.006605979405908569,0.0012549384343063519,-0.0031603369510900814,-0.009873672296182856,-0.005240276852734871
2016-08-25,-0.004257992036452607,0.0003168394957584475,-0.01617267534916811,-0.0002987759997818973,-0.007456626175134096,-0.0013652276243513173
2016-08-26,-0.005856712575227685,0.012978550190891447,-0.005641007047186397,0.0001689669741951061,-0.004389940220988597,-0.0015788165944199406
2016-08-29,-0.001122129011177031,0.018125041776894335,0.0003047095218819962,0.003391557936512246,-0.021773698929720697,0.005228047221710774
2016-08-30,-0.007676393016181837,0.006752485127502039,-0.012318221858377387,-0.003962957590781024,-0.017936898094209175,-0.0019536804841114863
2016-08-31,0.0009433740647954991,0.003048967829606619,0.0008030793229913957,-0.002652417272912655,0.003170288138355737,-0.0023758642617150993
2016-09-01,0.005937934020012081,0.004559186614230493,-0.036276642185650076,0.0022553486326370997,-0.05301630375559707,-4.1384533048027805e-05
2016-09-02,0.009369215704708944,0.03358558441729831,0.011331095360661791,0.003486112760980875,-0.014892723045455192,0.004201041336424849
2016-09-06,-0.0002783606518109716,-0.003805725402418303,0.000506467495600571,0.011173611984001575,0.0255334510261378,0.0029816787577114923
2016-09-07,0.006128081247476214,-0.0152805889185883,-0.015310858349019574,0.00034612380943532806,-0.0055218884189791595,-0.0001463852229309781
2016-09-08,-0.02620898598572352,-0.0014920050779522187,-0.013942558165423558,-0.006445901939382548,-0.021565611159450437,-0.0022230136296667036
2016-09-09,-0.02264981221924589,-0.013747861978065545,-0.01804893204304392,-0.020198038352439607,-0.014643244819832146,-0.02452206896667508
2016-09-12,0.022399204535828776,0.004242346407313136,0.006569071248502922,0.01232126171133996,0.019694523621018867,0.01467705274849096
2016-09-13,0.02380492901069209,-0.005733208220386921,-0.006262351488026674,-0.012132306728603659,-0.011346487834701269,-0.014830674258895948
2016-09-14,0.03538678856380706,0.005766267432230299,-0.00033206167542754184,0.0036856977553096915,0.0018362791436163928,-0.0005876766502063147
2016-09-15,0.03399825035767079,0.006336997979194292,0.013139821981575484,0.012157562019785795,0.020416452841336197,0.010109273363029914
2016-09-16,-0.005624236332127275,-0.008096100737249645,-0.0020959911516466034,-0.0037317560487930557,0.02484780383791363,-0.0037722947474507773
